Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,filter
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_31,31,black,fragment,Non-Fiber,Blacks,0,0,0,0.162,0.69,0.442,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_32,32,green,fragment,Non-Fiber,Greens,0,0,0,0.162,0.808,0.323,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_33,33,green,fragment,Non-Fiber,Greens,0,0,0,1.058,2.086,0.904,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_34,34,black,TW,Non-Fiber,Blacks,0,0,0,0.07,0.62,0.188,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_35,35,black,fragment,Non-Fiber,Blacks,0,0,0,0.659,1.224,0.757,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_36,36,green,fragment,Non-Fiber,Greens,0,0,0,0.706,1.532,0.691,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_37,37,black,TW,Non-Fiber,Blacks,0,0,0,0.06,0.446,0.314,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_39,39,black,TW,Non-Fiber,Blacks,0,0,0,0.168,0.757,0.369,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_4,4,black,TW,Non-Fiber,Blacks,0,0,0,0.111,0.704,0.321,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_40,40,black,TW,Non-Fiber,Blacks,0,0,0,0.061,0.4,0.235,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_42,42,black,TW,Non-Fiber,Blacks,0,0,0,0.131,0.568,0.389,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_43,43,black,TW,Non-Fiber,Blacks,0,0,0,0.046,0.485,0.152,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_44,44,black,TW,Non-Fiber,Blacks,0,0,0,0.155,1.03,0.386,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_45,45,black,TW,Non-Fiber,Blacks,0,0,0,0.111,0.674,0.26,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_46,46,black,fragment,Non-Fiber,Blacks,0,0,0,0.066,0.365,0.293,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_48,48,black,TW,Non-Fiber,Blacks,0,0,0,0.089,0.456,0.295,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_49,49,black,TW,Non-Fiber,Blacks,0,0,0,0.117,0.583,0.345,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_5,5,black,TW,Non-Fiber,Blacks,0,0,0,0.083,0.475,0.324,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_6,6,black,TW,Non-Fiber,Blacks,0,0,0,0.041,0.471,0.171,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_7,7,black,TW,Non-Fiber,Blacks,0,0,0,0.099,0.883,0.292,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-4_F_8,8,gray,fragment,Non-Fiber,Blacks,0,0,0,0.182,1.109,0.315,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_1,1,black,tw,Non-Fiber,Blacks,0,"bounces back at certain areas of the particle, hard surface at parts",done,0.689,1.803,0.913,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_10,10,black,fragment,Non-Fiber,Blacks,0,"bounces back, does not retain original shape well",done,0.101,0.536,0.389,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_11,11,black,tw,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.347,1.198,0.519,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_12,12,gray,fragment,Non-Fiber,Blacks,0,"able to compress, changes shape",done,0.283,1.245,0.371,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_13,13,black,tw,Non-Fiber,Blacks,0,"bounces back, does not retain original shape well",done,0.181,0.902,0.28,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_14,14,black,tw,Non-Fiber,Blacks,0,"bounces back, does not retain original shape well",done,0.087,0.398,0.312,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_16,16,black,fragment,Non-Fiber,Blacks,0,"bounces back, long particle, retains original shape",done,0.204,1.799,0.583,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_17,17,black,tw,Non-Fiber,Blacks,0,"bounces back slightly, too small to tell",done,0.089,0.663,0.189,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_2,2,black,fragment,Non-Fiber,Blacks,0,"seems to break easily, too small to tell",done,0.077,0.796,0.191,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_22,22,black,fragment,Non-Fiber,Blacks,0,thins out when pressed down,done,0.237,0.869,0.534,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_23,23,black,fragment,Non-Fiber,Blacks,0,"very dark coloring, very hard surface",done,0.507,0.9,0.803,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_3,3,black,fragment,Non-Fiber,Blacks,0,bounces back and retains original shape,done,0.145,0.621,0.4,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_32,32,gray,fragment,Non-Fiber,Blacks,0,too small to tell,done,0.066,0.374,0.275,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_33,33,pink,fragment,Non-Fiber,Reds,0,thin particle,done,0.704,1.182,0.898,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_37,37,gray,fragment,Non-Fiber,Blacks,0,too small to tell,done,0.105,0.61,0.432,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_38,38,black,fragment,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.129,0.766,0.405,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_39,39,gray,fragment,Non-Fiber,Blacks,0,has many small broken pieces around it,done,0.32,1.078,0.75,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_40,40,black,fragment,Non-Fiber,Blacks,0,too small to tell,done,0.075,0.471,0.241,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_42,42,gray,film,Non-Fiber,Blacks,0,"thin and long particle, translucent",done,0.0000733,1.802,0.283,2.125,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_43,43,gray,fragment,Non-Fiber,Blacks,0,"thin and long particle, translucent",done,0.0000733,1.105,0.387,1.504,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_44,44,black,tw,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.075,0.618,0.207,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_A_6,6,black,fragment,Non-Fiber,Blacks,0,very hard surface,done,0.351,0.821,0.621,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_12,12,black,fragment,Non-Fiber,Blacks,0,"bounces back slightly, does not retain original shape",done,0.087,0.438,0.327,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_13,13,black,fragment,Non-Fiber,Blacks,0,"bounces back slightly, does not retain original shape",done,0.074,0.465,0.267,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_14,14,gray,fragment,Non-Fiber,Blacks,0,"bounces back slightly, does not retain original shape",done,0.1,0.454,0.346,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_18,18,green,fragment,Non-Fiber,Greens,0,0,0,0.095,0.472,0.308,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_19,19,black,fragment,Non-Fiber,Blacks,0,"too small to tell, covered in some organics",done,0.045,0.641,0.181,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_21,21,black,tw,Non-Fiber,Blacks,0,"retains original shape, bounces back when touched",done,0.124,0.614,0.374,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_22,22,black,fragment,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape",done,0.07,0.385,0.307,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_25,25,black,fragment,Non-Fiber,Blacks,0,too small to tell,done,0.038,0.537,0.28,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_27,27,clear,fragment,Non-Fiber,Transparent,0,"white spots on it, very thin sheet, very flexible",done,1.402,1.934,1.153,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_28,28,green,fragment,Non-Fiber,Greens,0,0,0,0.099,0.522,0.291,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_30,30,clear,fragment,Non-Fiber,Transparent,0,"breaks a little easily, can get compressed",done,0.228,0.701,0.458,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_31,31,black,tw,Non-Fiber,Blacks,0,"bounces slightly, retains original shape",done,0.054,0.399,0.234,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_33,33,gray,fragment,Non-Fiber,Blacks,0,has holes in the fragment,done,0.205,0.987,0.426,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_34,34,gray,fragment,Non-Fiber,Blacks,0,too small to tell,done,0.104,0.668,0.336,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_36,36,black,fragment,Non-Fiber,Blacks,0,"can be compressed, need some strength to do so",done,0.759,1.441,0.904,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_37,37,black,fragment,Non-Fiber,Blacks,0,can be compressed at ease,done,2.335,2.259,1.693,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_39,39,black,tw,Non-Fiber,Blacks,0,"bounces back, retains original shape",done,0.172,0.734,0.322,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_4,4,black,tw,Non-Fiber,Blacks,0,"bounces back slightly, retains original shape",done,0.118,0.54,0.36,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_41,41,blue,fragment,Non-Fiber,Blues,0,0,0,1.253,1.754,1.212,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_B_8,8,black,fragment,Non-Fiber,Blacks,0,"breaks easily, does bounce back slightly",done,0.122,0.98,0.357,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_11,11,black,fragment,Non-Fiber,Blacks,0,does not fully bounce back when touched,done,0.125,0.682,0.418,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_13,13,black,tw,Non-Fiber,Blacks,0,"bounce back when touched, covered in organics, retains shape",done,0.219,0.935,0.545,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_14,14,blue,fragment,Non-Fiber,Blues,0,too small to tell,done,0.032,0.394,0.149,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_16,16,blue,fragment,Non-Fiber,Blues,0,"breaks easily, compressed easily",done,0.131,0.771,0.381,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_17,17,clear,fragment,Non-Fiber,Transparent,0,long and tubular particle,done,0.000147,2.575,1.217,4.662,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_19,19,clear,fragment,Non-Fiber,Transparent,0,long and tubular particle,done,0.000122,3.378,0.792,4.159,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_2,2,blue,fragment,Non-Fiber,Blues,0,"thin particle, seems to break easily, too thin and small to tell",done,0.044,0.829,0.134,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_21,21,clear,fragment,Non-Fiber,Transparent,0,long and tubular particle,done,0.000147,3.62,0.608,5.236,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_22,22,black,tw,Non-Fiber,Blacks,0,"bounce back when touched, retains original shape",done,0.261,1.193,0.5,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_25,25,green,fragment,Non-Fiber,Greens,0,0,0,0.318,1.149,0.403,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_26,26,gray,fragment,Non-Fiber,Blacks,0,"very thin particle, seems to break if given some force",done,0.276,0.971,0.595,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_28,28,black,fragment,Non-Fiber,Blacks,0,large and thin particle,done,0.915,2.127,0.813,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_29,29,black,fragment,Non-Fiber,Blacks,0,seems to bounce back slightly when touched,done,0.159,0.68,0.375,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_31,31,green,fragment,Non-Fiber,Greens,0,0,0,0.609,1.67,0.765,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_32,32,blue,fragment,Non-Fiber,Blues,0,too small to tell,done,0.028,0.242,0.204,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_36,36,red,fragment,Non-Fiber,Reds,0,"able to compress when touched, does not retain shape",done,0.219,0.697,0.564,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_38,38,clear,fragment,Non-Fiber,Transparent,0,long and tubular particle,done,0.000147,2.393,1.992,4.971,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_C_9,9,blue,fragment,Non-Fiber,Blues,0,too small to tell,done,0.028,0.299,0.171,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_1,1,clear,fragment,Non-Fiber,Transparent,0,"long and tubluar particle, clear and see-through, pretty flexible",done,0.00022,3.308,1.782,7.082,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_10,10,black,fragment,Non-Fiber,Blacks,0,"when compressed, it will not retain original shape",done,0.418,1.13,0.631,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_11,11,clear,fragment,Non-Fiber,Transparent,0,"long and very thin particle, tubular shape, clear, too thin to tell",done,0.000195,4.436,1.437,6.986,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_12,12,clear,fragment,Non-Fiber,Transparent,0,"long and very thin particle, tubular shape, clear, too thin to tell",done,0.0000977,2.039,0.691,3.037,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_14,14,black,fragment,Non-Fiber,Blacks,0,"when compressed, it will not retain original shape",done,0.287,0.935,0.555,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_15,15,clear,fiber,Non-Fiber,Transparent,0,"long and very thin particle, tubular shape, clear, too thin to tell",done,0.00022,3.237,1.512,7.562,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_18,18,clear,fragment,Non-Fiber,Transparent,0,"long and very thin particle, tubular shape, clear, too thin to tell",done,0.0000733,1.787,0.428,2.204,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_2,2,black,fragment,Non-Fiber,Blacks,0,"does not bounce back, stays compressed",done,0.234,0.744,0.569,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_3,3,clear,fragment,Non-Fiber,Transparent,0,"long and tubular particle, clear, pretty flexible",done,0.0000977,2.348,0.503,2.656,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_5,5,black,fragment,Non-Fiber,Blacks,0,"when compressed, it will not retain original shape",done,0.377,1.269,0.854,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_D_7,7,black,fragment,Non-Fiber,Blacks,0,"when compressed, it will not retain original shape",done,0.361,1.003,0.682,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_1,1,green,fragment,Non-Fiber,Greens,0,0,0,0.171,0.699,0.407,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_2,2,blue,film,Non-Fiber,Blues,0,0,0,0.158,0.797,0.269,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_20,20,gray,fragment,Non-Fiber,Blacks,0,0,0,0.212,1.01,0.41,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_21,21,clear,fragment,Non-Fiber,Transparent,0,0,0,0.322,0.891,0.702,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_22,22,black,fragment,Non-Fiber,Blacks,0,0,done,0.197,0.725,0.466,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_23,23,black,fragment,Non-Fiber,Blacks,0,0,done,0.121,0.5,0.41,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_24,24,gray,fragment,Non-Fiber,Blacks,0,0,0,0.122,0.735,0.552,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_26,26,black,TW,Non-Fiber,Blacks,0,0,0,0.084,0.777,0.258,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_27,27,gray,fragment,Non-Fiber,Blacks,0,0,0,0.417,1.158,0.845,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_28,28,gray,fragment,Non-Fiber,Blacks,0,0,0,0.148,0.566,0.476,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_29,29,black,fragment,Non-Fiber,Blacks,0,0,0,0.081,0.494,0.257,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_3,3,black,TW,Non-Fiber,Blacks,0,0,0,0.205,0.64,0.467,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_30,30,black,TW,Non-Fiber,Blacks,0,0,0,0.066,0.612,0.249,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_32,32,black,TW,Non-Fiber,Blacks,0,0,0,0.086,0.435,0.312,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_34,34,black,TW,Non-Fiber,Blacks,0,0,0,0.22,0.75,0.587,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_35,35,blue,fragment,Non-Fiber,Blues,0,0,0,0.137,1,0.333,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_36,36,black,TW,Non-Fiber,Blacks,0,0,0,0.092,0.558,0.309,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_37,37,black,TW,Non-Fiber,Blacks,0,0,0,0.102,0.453,0.347,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_38,38,pink,fragment,Non-Fiber,Reds,0,0,0,0.139,0.769,0.383,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_39,39,black,fragment,Non-Fiber,Blacks,0,0,0,0.182,0.784,0.482,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_40,40,pink,fragment,Non-Fiber,Reds,0,0,0,0.298,1.069,0.408,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_41,41,green,fragment,Non-Fiber,Greens,0,0,0,0.227,0.959,0.438,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_5,5,black,TW,Non-Fiber,Blacks,0,0,0,0.064,0.43,0.346,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.249,0.986,0.396,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_7,7,green,fragment,Non-Fiber,Greens,0,0,0,0.248,1.033,0.559,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_E_8,8,black,TW,Non-Fiber,Blacks,0,0,0,0.135,0.921,0.265,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_1,1,black,TW,Non-Fiber,Blacks,0,0,0,0.11,0.583,0.398,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_10,10,black,TW,Non-Fiber,Blacks,0,0,0,0.043,0.729,0.355,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_11,11,black,TW,Non-Fiber,Blacks,0,0,0,0.142,0.61,0.339,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_12,12,black,TW,Non-Fiber,Blacks,0,0,0,0.053,0.453,0.232,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_13,13,black,TW,Non-Fiber,Blacks,0,0,0,0.071,0.47,0.27,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_16,16,black,TW,Non-Fiber,Blacks,0,0,0,0.049,0.449,0.174,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_17,17,black,TW,Non-Fiber,Blacks,0,0,0,0.093,0.717,0.252,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_18,18,gray,fragment,Non-Fiber,Blacks,0,0,0,0.076,0.424,0.333,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_19,19,black,TW,Non-Fiber,Blacks,0,0,0,0.062,0.499,0.233,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_2,2,black,TW,Non-Fiber,Blacks,0,0,0,0.075,0.505,0.234,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_20,20,black,TW,Non-Fiber,Blacks,0,0,0,0.095,0.533,0.347,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_21,21,black,fragment,Non-Fiber,Blacks,0,0,0,0.109,0.533,0.301,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_22,22,black,TW,Non-Fiber,Blacks,0,0,0,0.074,0.573,0.231,0,rep
SDC,3,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S1-5_F_23,23,black,TW,Non-Fiber,Blacks,0,0,0,0.121,0.581,0.334,0,rep
